gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
male,college,admin,0.125,6.0,on time,4.63112398985458,high,very large,spring,multnomah county library
female,others,tech,0.25,6.0,on time,4.5514402421470805,high,very large,spring,multnomah county library gregory heights
male,graduate degree,tech,0.125,11.0,on time,4.074649334290295,high,large,spring,multnomah county library midland
female,others,tech,0.16666666666666666,18.0,on time,5.998648621346917,high,very large,spring,multnomah county library gregory heights
male,graduate degree,sales,0.45454545454545453,17.0,on time,2.8207587303452293,very high,very large,spring,multnomah county library kenton
female,graduate degree,education,0.3333333333333333,13.0,on time,7.08359677093727,medium,medium,spring,multnomah county library
male,college,admin,0.16666666666666666,18.0,on time,1.530932700413385,low,small,spring,multnomah county library st johns
male,graduate degree,business,0.16666666666666666,25.0,on time,4.2951184896067796,very high,very large,spring,multnomah county library hillsdale
male,college,business,0.058823529411764705,18.0,on time,4.187134558230289,medium,large,spring,multnomah county library gregory heights
female,others,sales,0.1111111111111111,15.0,on time,4.134350086388686,very high,very large,spring,multnomah county library north portland
male,college,sales,0.0,5.0,on time,3.6098620715818113,high,medium,spring,multnomah county library belmont
male,high school,others,0.2857142857142857,321.0,not on time,4.957197474464763,medium,medium,spring,multnomah county library belmont
female,high school,admin,0.07692307692307693,75.0,not on time,9.252450057423992,low,small,spring,multnomah county library woodstock
female,high school,business,0.25,28.0,on time,3.6964889547669353,high,very large,spring,friends of the multnomah county library
male,college,business,0.16666666666666666,177.0,not on time,14.47043342916378,medium,large,spring,multnomah county library central
male,college,sales,0.3,282.0,not on time,3.4757492585419594,low,large,spring,multnomah county library kenton
male,graduate degree,education,0.17647058823529413,21.0,on time,5.08523731099562,high,medium,spring,friends of the multnomah county library
male,others,blue collar,0.1724137931034483,13.0,on time,6.404774488951665,low,small,spring,multnomah county library north portland
female,college,others,0.1111111111111111,5.0,on time,16.933889117998817,high,medium,spring,multnomah county library sellwood moreland
male,graduate degree,blue collar,0.36,7.0,on time,4.723921489267393,high,very large,spring,multnomah county library belmont
female,others,tech,0.625,11.0,on time,5.296808631069508,very high,large,spring,multnomah county library hillsdale
female,high school,admin,0.0,10.0,on time,8.610193047209542,medium,medium,spring,friends of the multnomah county library
male,graduate degree,admin,0.1724137931034483,26.0,on time,13.898664870979225,low,small,spring,multnomah county library central
female,high school,sales,0.08333333333333333,7.0,on time,3.230990861975817,high,large,spring,multnomah county library sellwood moreland
male,high school,admin,0.25,15.0,on time,4.037053910880622,high,large,spring,multnomah county library woodstock
male,others,business,0.16666666666666666,18.0,on time,1.4183601445221155,high,very large,spring,multnomah county library north portland
male,college,others,0.75,170.0,not on time,3.5088892454686924,very high,very large,spring,multnomah county library northwest
male,graduate degree,business,0.0,10.0,on time,5.868593174630079,medium,medium,spring,multnomah county library capitol hill
female,college,business,0.23076923076923078,16.0,on time,3.0491956486317053,medium,very large,spring,multnomah county library hollywood library
male,others,blue collar,0.23076923076923078,6.0,on time,5.2730365552186935,medium,very large,spring,multnomah county library hollywood library
female,high school,business,0.2,266.0,not on time,2.4687599026692797,very high,medium,spring,multnomah county library st johns
male,others,tech,0.1724137931034483,9.0,on time,2.2989256974221655,very high,very large,spring,multnomah county library sellwood moreland
male,others,education,0.1875,10.0,on time,2.853248827200633,very high,medium,spring,multnomah county library belmont
male,high school,tech,0.25,21.0,on time,1.3747914936452132,high,medium,spring,multnomah county library hillsdale
female,high school,business,0.0,17.0,on time,1.32637050896729,very high,very large,spring,multnomah county library st johns
female,high school,tech,0.3333333333333333,6.0,on time,2.260673929577538,very high,large,spring,multnomah county library hollywood library
unknown,college,others,0.0,26.0,on time,6.579696665038145,low,medium,spring,multnomah county library kenton
female,high school,education,0.42857142857142855,29.0,not on time,6.745399173144623,medium,large,spring,multnomah county library
female,high school,admin,0.3076923076923077,13.0,on time,5.588411535807632,low,small,spring,friends of the multnomah county library
male,others,blue collar,0.14285714285714285,11.0,on time,5.307202681148262,medium,large,spring,multnomah county library
female,college,others,0.6,204.0,not on time,0.8136799455194417,high,large,spring,multnomah county library north portland
male,college,sales,0.14285714285714285,22.0,on time,2.3569601525583264,very high,very large,spring,multnomah county library
female,high school,others,0.2857142857142857,24.0,on time,5.627316903402641,medium,very large,spring,multnomah county library capitol hill
female,college,others,0.18181818181818182,12.0,on time,1.9666904987381233,very high,large,spring,multnomah county library northwest
female,graduate degree,tech,0.2,302.0,not on time,3.813602871772218,medium,medium,spring,multnomah county library albina
female,college,others,0.625,52.0,not on time,6.625403954420601,very high,large,spring,multnomah county library north portland
female,others,admin,0.0,12.0,on time,5.461657608494863,medium,medium,spring,multnomah county library hollywood library
male,graduate degree,admin,0.25,16.0,on time,3.2653091500517837,medium,medium,spring,multnomah county library
female,graduate degree,tech,0.14285714285714285,14.0,on time,4.4574238404537185,very high,very large,spring,multnomah county library woodstock
male,college,admin,0.2857142857142857,7.0,on time,7.179370075890862,medium,medium,spring,multnomah county library holgate
female,college,blue collar,0.25,352.0,not on time,6.44216582046604,high,large,spring,multnomah county library hillsdale
female,high school,education,0.5454545454545454,8.0,on time,2.085910095320267,very high,very large,spring,multnomah county library albina
male,high school,others,0.375,19.0,on time,3.52618946794067,high,large,spring,multnomah county library holgate
male,college,blue collar,0.08333333333333333,17.0,on time,0.7927287714399687,high,large,spring,multnomah county library woodstock
male,college,blue collar,0.3333333333333333,8.0,on time,1.4751972217716602,very high,large,spring,multnomah county library kenton
female,college,tech,0.4444444444444444,127.0,not on time,2.5376117072110924,very high,large,spring,multnomah county library north portland
female,others,admin,0.3333333333333333,15.0,on time,1.7795896695431221,very high,very large,spring,multnomah county library holgate
female,high school,blue collar,0.0,6.0,on time,7.084897292750391,medium,medium,spring,multnomah county library holgate
female,others,admin,0.0,27.0,on time,0.8105052697301323,medium,medium,spring,multnomah county library kenton
female,college,education,0.1111111111111111,25.0,on time,2.0753394283056417,high,medium,spring,multnomah county library albina
male,others,blue collar,0.1111111111111111,19.0,on time,0.7542450012679462,high,medium,spring,multnomah county library belmont
male,college,tech,0.25,287.0,not on time,5.319065670820956,low,small,spring,multnomah county library northwest
female,graduate degree,education,0.0,27.0,on time,8.814766450334059,medium,small,spring,multnomah county library albina
male,college,business,0.0,19.0,on time,2.6360152672427435,medium,medium,spring,multnomah county library north portland
male,others,others,0.16666666666666666,18.0,on time,4.733408933035978,high,very large,spring,multnomah county library belmont
female,graduate degree,tech,0.14285714285714285,21.0,on time,2.2836295574441037,very high,very large,spring,multnomah county library sellwood moreland
female,others,blue collar,0.625,174.0,not on time,3.6089627067947556,very high,large,spring,multnomah county library belmont
female,college,education,0.25,10.0,on time,1.9205732774674935,medium,large,spring,multnomah county library midland
female,high school,business,0.3333333333333333,27.0,on time,2.9968157508725453,low,small,spring,multnomah county library woodstock
female,college,sales,0.16666666666666666,17.0,on time,2.314330294403471,very high,very large,spring,multnomah county library holgate
male,graduate degree,others,0.1111111111111111,20.0,on time,4.958749451700256,low,small,spring,multnomah county library albina
male,others,tech,0.2597402597402597,232.0,not on time,5.491418141313679,high,very large,spring,multnomah county library
